WKT,name,description
"POLYGON ((106.8203853 -6.3058238, 106.8190763 -6.3054826, 106.8184112 -6.3052693, 106.8175958 -6.305184, 106.8162439 -6.3050773, 106.8162439 -6.3059304, 106.8168447 -6.3071248, 106.8164156 -6.3078926, 106.8156646 -6.3086177, 106.8156217 -6.3095775, 106.8158577 -6.3104093, 106.816201 -6.3107292, 106.8168233 -6.3106225, 106.8175743 -6.3103666, 106.8175529 -6.3120728, 106.8177245 -6.3132245, 106.817746 -6.3147174, 106.8165443 -6.315208, 106.8164156 -6.3160397, 106.8171022 -6.3162743, 106.8180035 -6.3161677, 106.8191193 -6.3166796, 106.8189905 -6.3172341, 106.8201707 -6.3172767, 106.8214152 -6.3172767, 106.8228744 -6.317362, 106.8238185 -6.317426, 106.8238185 -6.3178099, 106.8248914 -6.3177459, 106.8250201 -6.3160824, 106.8253634 -6.3144189, 106.8255351 -6.3133951, 106.8255995 -6.3126913, 106.8258784 -6.3112837, 106.8267797 -6.3113264, 106.8270157 -6.3098547, 106.8271444 -6.3086177, 106.8253205 -6.3085751, 106.8245695 -6.3083831, 106.8246553 -6.3069328, 106.8246339 -6.306485, 106.8233893 -6.3063783, 106.8224023 -6.3065916, 106.8216298 -6.3065276, 106.8205998 -6.3065276, 106.8203853 -6.3058238))",Kebun Binatang Ragunan,
